user_id,group,impressions,device,campaign_date,clicks,converted,time_spent
1136,control,5,desktop,2024-01-01 18:55:00,0,0,133
1137,treatment,3,mobile,2024-01-01 18:56:00,0,0,42
1138,control,1,desktop,2024-01-01 18:57:00,0,0,80
1139,control,4,mobile,2024-01-01 18:58:00,0,0,102
1140,treatment,1,desktop,2024-01-01 18:59:00,0,0,75
1141,treatment,2,mobile,2024-01-01 19:00:00,0,0,88
1142,control,2,mobile,2024-01-01 19:01:00,0,0,108
1143,treatment,4,desktop,2024-01-01 19:02:00,0,0,73
1144,treatment,5,desktop,2024-01-01 19:03:00,0,0,104
1145,control,2,mobile,2024-01-01 19:04:00,0,0,59
1146,treatment,2,mobile,2024-01-01 19:05:00,0,0,132
1147,treatment,2,mobile,2024-01-01 19:06:00,1,0,61
1148,treatment,3,desktop,2024-01-01 19:07:00,0,0,83
1149,treatment,4,desktop,2024-01-01 19:08:00,0,0,125
1150,treatment,1,desktop,2024-01-01 19:09:00,1,1,53
1151,treatment,4,mobile,2024-01-01 19:10:00,0,0,108
1152,treatment,5,mobile,2024-01-01 19:11:00,1,0,105
1153,treatment,1,desktop,2024-01-01 19:12:00,0,0,14
1154,treatment,2,mobile,2024-01-01 19:13:00,0,0,87
1155,treatment,3,mobile,2024-01-01 19:14:00,0,0,116
1156,treatment,1,mobile,2024-01-01 19:15:00,0,0,97
1157,control,3,desktop,2024-01-01 19:16:00,0,0,90
1158,treatment,4,desktop,2024-01-01 19:17:00,0,0,110
1159,treatment,4,mobile,2024-01-01 19:18:00,0,0,139
1160,control,3,desktop,2024-01-01 19:19:00,0,0,111
1161,treatment,5,mobile,2024-01-01 19:20:00,0,0,78
1162,control,1,mobile,2024-01-01 19:21:00,1,0,72
1163,control,4,mobile,2024-01-01 19:22:00,0,0,84
1164,treatment,2,mobile,2024-01-01 19:23:00,0,0,63
1165,control,1,mobile,2024-01-01 19:24:00,0,0,111
1166,treatment,4,desktop,2024-01-01 19:25:00,0,0,112
1167,treatment,3,mobile,2024-01-01 19:26:00,0,0,145
1168,treatment,2,mobile,2024-01-01 19:27:00,0,0,150
1169,control,2,mobile,2024-01-01 19:28:00,0,0,72
1170,control,1,mobile,2024-01-01 19:29:00,0,0,84
1171,treatment,2,mobile,2024-01-01 19:30:00,0,0,62
1172,treatment,4,mobile,2024-01-01 19:31:00,0,0,173
1173,treatment,4,desktop,2024-01-01 19:32:00,0,0,94
1174,control,6,desktop,2024-01-01 19:33:00,0,0,91
1175,treatment,1,desktop,2024-01-01 19:34:00,0,0,111
1176,treatment,4,mobile,2024-01-01 19:35:00,1,0,87
1177,treatment,0,desktop,2024-01-01 19:36:00,0,0,86
1178,control,2,mobile,2024-01-01 19:37:00,0,0,71
1179,treatment,2,mobile,2024-01-01 19:38:00,0,0,144
1180,treatment,2,mobile,2024-01-01 19:39:00,0,0,100
1181,treatment,1,mobile,2024-01-01 19:40:00,0,0,155
1182,control,3,desktop,2024-01-01 19:41:00,0,0,95
1183,treatment,5,mobile,2024-01-01 19:42:00,0,0,94
1184,treatment,1,mobile,2024-01-01 19:43:00,0,0,65
1185,control,2,mobile,2024-01-01 19:44:00,0,0,84
1186,treatment,5,desktop,2024-01-01 19:45:00,0,0,61
1187,treatment,2,desktop,2024-01-01 19:46:00,0,0,119
1188,control,2,mobile,2024-01-01 19:47:00,0,0,100
1189,control,4,desktop,2024-01-01 19:48:00,1,0,173
1190,treatment,2,desktop,2024-01-01 19:49:00,0,0,53
1191,control,2,mobile,2024-01-01 19:50:00,0,0,54
1192,treatment,3,desktop,2024-01-01 19:51:00,1,0,70
1193,control,4,mobile,2024-01-01 19:52:00,0,0,44
1194,treatment,4,mobile,2024-01-01 19:53:00,0,0,64
1195,control,4,desktop,2024-01-01 19:54:00,0,0,75
1196,treatment,5,mobile,2024-01-01 19:55:00,0,0,17
1197,treatment,2,mobile,2024-01-01 19:56:00,0,0,81
1198,treatment,0,desktop,2024-01-01 19:57:00,1,0,108
1199,treatment,3,mobile,2024-01-01 19:58:00,0,0,166
1200,control,3,mobile,2024-01-01 19:59:00,0,0,129
1201,treatment,2,mobile,2024-01-01 20:00:00,1,0,104
1202,control,3,mobile,2024-01-01 20:01:00,0,0,82
1203,control,5,mobile,2024-01-01 20:02:00,0,0,97
1204,control,1,desktop,2024-01-01 20:03:00,0,0,114
1205,control,2,mobile,2024-01-01 20:04:00,0,0,120
1206,treatment,4,desktop,2024-01-01 20:05:00,0,0,121
1207,treatment,2,mobile,2024-01-01 20:06:00,0,0,108
1208,control,0,desktop,2024-01-01 20:07:00,0,0,71
1209,control,5,desktop,2024-01-01 20:08:00,0,0,124
1210,treatment,0,mobile,2024-01-01 20:09:00,1,0,119
1211,control,2,desktop,2024-01-01 20:10:00,1,0,71
1212,control,3,desktop,2024-01-01 20:11:00,0,0,96
1213,control,2,mobile,2024-01-01 20:12:00,0,0,99
1214,treatment,6,mobile,2024-01-01 20:13:00,0,0,145
1215,treatment,5,desktop,2024-01-01 20:14:00,0,0,124
1216,control,3,desktop,2024-01-01 20:15:00,0,0,44
1217,control,4,mobile,2024-01-01 20:16:00,0,0,69
1218,treatment,5,mobile,2024-01-01 20:17:00,1,0,120
1219,treatment,2,mobile,2024-01-01 20:18:00,0,0,24
1220,control,2,mobile,2024-01-01 20:19:00,0,0,64
1221,treatment,4,desktop,2024-01-01 20:20:00,0,0,81
1222,control,4,mobile,2024-01-01 20:21:00,0,0,86
1223,control,7,mobile,2024-01-01 20:22:00,0,0,155
1224,treatment,6,desktop,2024-01-01 20:23:00,1,0,95
1225,control,4,mobile,2024-01-01 20:24:00,0,0,121
1226,treatment,3,mobile,2024-01-01 20:25:00,1,0,115
1227,control,5,mobile,2024-01-01 20:26:00,0,0,70
1228,control,2,mobile,2024-01-01 20:27:00,0,0,97
1229,treatment,6,mobile,2024-01-01 20:28:00,0,0,114
1230,control,2,mobile,2024-01-01 20:29:00,0,0,87
1231,treatment,6,mobile,2024-01-01 20:30:00,0,0,59
1232,control,3,desktop,2024-01-01 20:31:00,0,0,97
1233,control,2,desktop,2024-01-01 20:32:00,0,0,87
1234,control,5,mobile,2024-01-01 20:33:00,0,0,88
1235,treatment,3,mobile,2024-01-01 20:34:00,0,0,142
1236,control,2,desktop,2024-01-01 20:35:00,0,0,89
1237,treatment,2,mobile,2024-01-01 20:36:00,0,0,89
1238,control,1,desktop,2024-01-01 20:37:00,0,0,98
1239,treatment,4,desktop,2024-01-01 20:38:00,0,0,96
1240,control,2,mobile,2024-01-01 20:39:00,0,0,111
1241,treatment,3,mobile,2024-01-01 20:40:00,0,0,163
1242,treatment,2,mobile,2024-01-01 20:41:00,0,0,85
1243,treatment,3,mobile,2024-01-01 20:42:00,0,0,132
1244,treatment,2,desktop,2024-01-01 20:43:00,0,0,69
1245,treatment,0,desktop,2024-01-01 20:44:00,0,0,124
1246,treatment,2,mobile,2024-01-01 20:45:00,0,0,110
1247,control,3,mobile,2024-01-01 20:46:00,0,0,88
1248,control,1,mobile,2024-01-01 20:47:00,1,0,81
1249,treatment,2,mobile,2024-01-01 20:48:00,0,0,119
1250,treatment,3,desktop,2024-01-01 20:49:00,0,0,97
1251,treatment,1,desktop,2024-01-01 20:50:00,0,0,98
1252,control,4,mobile,2024-01-01 20:51:00,0,0,99
1253,control,1,mobile,2024-01-01 20:52:00,0,0,145
1254,control,5,mobile,2024-01-01 20:53:00,0,0,60
1255,treatment,1,mobile,2024-01-01 20:54:00,0,0,111
1256,control,1,mobile,2024-01-01 20:55:00,0,0,173
1257,control,5,mobile,2024-01-01 20:56:00,0,0,65
1258,control,0,mobile,2024-01-01 20:57:00,0,0,128
1259,control,2,desktop,2024-01-01 20:58:00,0,0,83
1260,treatment,2,mobile,2024-01-01 20:59:00,0,0,85
1261,control,4,mobile,2024-01-01 21:00:00,0,0,86
1262,treatment,2,desktop,2024-01-01 21:01:00,0,0,141
1263,control,4,desktop,2024-01-01 21:02:00,1,0,42
1264,control,5,mobile,2024-01-01 21:03:00,0,0,95
1265,control,2,mobile,2024-01-01 21:04:00,0,0,77
1266,control,3,desktop,2024-01-01 21:05:00,0,0,34
1267,control,4,mobile,2024-01-01 21:06:00,0,0,123
1268,control,5,mobile,2024-01-01 21:07:00,0,0,26
1269,treatment,2,mobile,2024-01-01 21:08:00,1,0,176
1270,control,4,mobile,2024-01-01 21:09:00,0,0,108
1271,treatment,4,mobile,2024-01-01 21:10:00,0,0,38
1272,treatment,2,mobile,2024-01-01 21:11:00,0,0,122
1273,treatment,3,desktop,2024-01-01 21:12:00,0,0,176
1274,control,0,desktop,2024-01-01 21:13:00,0,0,68
1275,control,7,desktop,2024-01-01 21:14:00,0,0,35
1276,control,0,mobile,2024-01-01 21:15:00,0,0,64
1277,control,0,mobile,2024-01-01 21:16:00,0,0,67
1278,treatment,1,desktop,2024-01-01 21:17:00,0,0,113
1279,control,1,mobile,2024-01-01 21:18:00,0,0,125
1280,control,0,mobile,2024-01-01 21:19:00,0,0,52
1281,treatment,1,mobile,2024-01-01 21:20:00,0,0,67
1282,treatment,5,mobile,2024-01-01 21:21:00,0,0,100
1283,treatment,0,mobile,2024-01-01 21:22:00,0,0,91
1284,control,6,mobile,2024-01-01 21:23:00,0,0,154
1285,control,3,desktop,2024-01-01 21:24:00,0,0,36
1286,treatment,4,mobile,2024-01-01 21:25:00,0,0,97
1287,control,0,desktop,2024-01-01 21:26:00,0,0,111
1288,control,7,desktop,2024-01-01 21:27:00,0,0,115
1289,control,4,mobile,2024-01-01 21:28:00,0,0,61
1290,control,0,desktop,2024-01-01 21:29:00,1,1,134
1291,control,2,desktop,2024-01-01 21:30:00,0,0,65
1292,control,8,mobile,2024-01-01 21:31:00,0,0,140
1293,treatment,3,mobile,2024-01-01 21:32:00,0,0,151
1294,treatment,2,mobile,2024-01-01 21:33:00,0,0,76
1295,treatment,3,desktop,2024-01-01 21:34:00,0,0,146
1296,control,4,mobile,2024-01-01 21:35:00,1,0,109
1297,control,1,mobile,2024-01-01 21:36:00,0,0,111
1298,control,5,mobile,2024-01-01 21:37:00,0,0,124
1299,treatment,1,mobile,2024-01-01 21:38:00,0,0,124
1300,treatment,5,mobile,2024-01-01 21:39:00,0,0,139
1301,control,2,mobile,2024-01-01 21:40:00,0,0,87
1302,treatment,1,desktop,2024-01-01 21:41:00,1,0,142
1303,control,0,desktop,2024-01-01 21:42:00,0,0,71
1304,treatment,2,desktop,2024-01-01 21:43:00,0,0,57
1305,treatment,1,mobile,2024-01-01 21:44:00,0,0,20
1306,treatment,2,desktop,2024-01-01 21:45:00,0,0,100
1307,treatment,0,mobile,2024-01-01 21:46:00,0,0,79
1308,treatment,3,mobile,2024-01-01 21:47:00,0,0,81
1309,control,6,desktop,2024-01-01 21:48:00,0,0,146
1310,treatment,2,mobile,2024-01-01 21:49:00,0,0,128
1311,control,0,mobile,2024-01-01 21:50:00,0,0,60
1312,treatment,2,mobile,2024-01-01 21:51:00,0,0,136
1313,treatment,1,mobile,2024-01-01 21:52:00,0,0,106
1314,treatment,6,desktop,2024-01-01 21:53:00,1,0,106
1315,control,4,mobile,2024-01-01 21:54:00,0,0,94
1316,treatment,1,desktop,2024-01-01 21:55:00,0,0,111
1317,treatment,2,mobile,2024-01-01 21:56:00,1,0,103
1318,treatment,5,mobile,2024-01-01 21:57:00,0,0,123
1319,control,2,mobile,2024-01-01 21:58:00,0,0,104
1320,control,3,desktop,2024-01-01 21:59:00,0,0,35
1321,control,2,desktop,2024-01-01 22:00:00,0,0,94
1322,control,1,mobile,2024-01-01 22:01:00,0,0,92
1323,treatment,5,mobile,2024-01-01 22:02:00,0,0,101
1324,control,3,desktop,2024-01-01 22:03:00,0,0,83
1325,treatment,3,mobile,2024-01-01 22:04:00,0,0,85
1326,control,2,mobile,2024-01-01 22:05:00,0,0,62
1327,control,5,mobile,2024-01-01 22:06:00,0,0,110
1328,treatment,2,mobile,2024-01-01 22:07:00,0,0,51
1329,treatment,2,mobile,2024-01-01 22:08:00,0,0,109
1330,control,2,mobile,2024-01-01 22:09:00,0,0,76
1331,treatment,0,desktop,2024-01-01 22:10:00,0,0,148
1332,treatment,3,desktop,2024-01-01 22:11:00,0,0,63
1333,control,5,desktop,2024-01-01 22:12:00,0,0,83
1334,treatment,2,mobile,2024-01-01 22:13:00,0,0,177
1335,treatment,2,mobile,2024-01-01 22:14:00,0,0,81
1336,treatment,4,desktop,2024-01-01 22:15:00,0,0,98
1337,control,5,desktop,2024-01-01 22:16:00,0,0,112
1338,treatment,4,mobile,2024-01-01 22:17:00,0,0,169
1339,control,2,mobile,2024-01-01 22:18:00,0,0,69
1340,control,2,desktop,2024-01-01 22:19:00,0,0,115
1341,control,2,desktop,2024-01-01 22:20:00,0,0,116
1342,control,2,desktop,2024-01-01 22:21:00,0,0,53
1343,treatment,2,desktop,2024-01-01 22:22:00,0,0,70
1344,treatment,3,mobile,2024-01-01 22:23:00,0,0,103
1345,treatment,5,mobile,2024-01-01 22:24:00,0,0,188
1346,control,3,desktop,2024-01-01 22:25:00,0,0,100
1347,control,3,mobile,2024-01-01 22:26:00,0,0,42
1348,control,5,mobile,2024-01-01 22:27:00,1,0,62
1349,treatment,4,desktop,2024-01-01 22:28:00,0,0,118
1350,control,1,mobile,2024-01-01 22:29:00,0,0,90
1351,treatment,2,desktop,2024-01-01 22:30:00,0,0,83
1352,treatment,1,desktop,2024-01-01 22:31:00,0,0,123
1353,control,5,mobile,2024-01-01 22:32:00,0,0,106
1354,treatment,0,mobile,2024-01-01 22:33:00,0,0,38
1355,control,5,mobile,2024-01-01 22:34:00,0,0,113
1356,treatment,4,desktop,2024-01-01 22:35:00,0,0,177
1357,treatment,3,mobile,2024-01-01 22:36:00,0,0,63
1358,control,3,mobile,2024-01-01 22:37:00,0,0,73
1359,control,3,desktop,2024-01-01 22:38:00,0,0,58
1360,treatment,1,mobile,2024-01-01 22:39:00,0,0,101
1361,treatment,1,mobile,2024-01-01 22:40:00,0,0,55
1362,control,2,mobile,2024-01-01 22:41:00,0,0,138
1363,treatment,3,mobile,2024-01-01 22:42:00,0,0,157
1364,treatment,3,desktop,2024-01-01 22:43:00,0,0,87
1365,treatment,3,mobile,2024-01-01 22:44:00,0,0,113
1366,control,4,mobile,2024-01-01 22:45:00,0,0,83
1367,treatment,5,desktop,2024-01-01 22:46:00,0,0,101
1368,treatment,2,desktop,2024-01-01 22:47:00,0,0,118
1369,control,2,mobile,2024-01-01 22:48:00,0,0,66
1370,control,3,desktop,2024-01-01 22:49:00,0,0,52
1371,treatment,2,desktop,2024-01-01 22:50:00,0,0,120
1372,control,4,mobile,2024-01-01 22:51:00,0,0,62
1373,treatment,5,desktop,2024-01-01 22:52:00,0,0,130
1374,control,4,desktop,2024-01-01 22:53:00,0,0,72
1375,control,4,mobile,2024-01-01 22:54:00,0,0,18
1376,treatment,5,desktop,2024-01-01 22:55:00,0,0,173
1377,control,2,desktop,2024-01-01 22:56:00,0,0,114
1378,treatment,5,desktop,2024-01-01 22:57:00,0,0,95
1379,control,1,mobile,2024-01-01 22:58:00,0,0,83
1380,treatment,2,mobile,2024-01-01 22:59:00,0,0,72
1381,control,3,mobile,2024-01-01 23:00:00,0,0,89
1382,control,3,mobile,2024-01-01 23:01:00,0,0,102
1383,treatment,3,desktop,2024-01-01 23:02:00,0,0,92
1384,control,2,mobile,2024-01-01 23:03:00,0,0,82
1385,treatment,5,mobile,2024-01-01 23:04:00,0,0,54
1386,control,3,desktop,2024-01-01 23:05:00,0,0,91
1387,treatment,2,mobile,2024-01-01 23:06:00,0,0,79
1388,control,3,mobile,2024-01-01 23:07:00,0,0,61
1389,treatment,6,mobile,2024-01-01 23:08:00,0,0,86
1390,control,8,mobile,2024-01-01 23:09:00,0,0,88
1391,control,3,desktop,2024-01-01 23:10:00,0,0,88
1392,control,0,desktop,2024-01-01 23:11:00,0,0,57
1393,control,5,mobile,2024-01-01 23:12:00,0,0,109
1394,treatment,3,mobile,2024-01-01 23:13:00,0,0,115
1395,control,4,desktop,2024-01-01 23:14:00,0,0,138
1396,treatment,3,desktop,2024-01-01 23:15:00,1,1,127
1397,control,2,mobile,2024-01-01 23:16:00,0,0,112
1398,control,3,desktop,2024-01-01 23:17:00,1,0,32
1399,treatment,1,mobile,2024-01-01 23:18:00,0,0,117
1400,treatment,3,mobile,2024-01-01 23:19:00,0,0,89
1401,control,0,desktop,2024-01-01 23:20:00,1,0,22
1402,control,1,mobile,2024-01-01 23:21:00,0,0,111
1403,control,3,mobile,2024-01-01 23:22:00,0,0,89
1404,treatment,1,mobile,2024-01-01 23:23:00,0,0,88
1405,treatment,0,mobile,2024-01-01 23:24:00,0,0,79
1406,control,0,desktop,2024-01-01 23:25:00,0,0,97
1407,treatment,4,mobile,2024-01-01 23:26:00,0,0,122
1408,treatment,3,mobile,2024-01-01 23:27:00,0,0,107
1409,treatment,4,mobile,2024-01-01 23:28:00,0,0,88
1410,treatment,7,desktop,2024-01-01 23:29:00,0,0,143
1411,control,3,mobile,2024-01-01 23:30:00,0,0,101
1412,control,1,desktop,2024-01-01 23:31:00,0,0,80
1413,control,3,desktop,2024-01-01 23:32:00,0,0,86
1414,control,3,desktop,2024-01-01 23:33:00,0,0,174
1415,treatment,2,desktop,2024-01-01 23:34:00,0,0,123
1416,treatment,7,mobile,2024-01-01 23:35:00,0,0,115
1417,control,2,mobile,2024-01-01 23:36:00,0,0,88
1418,control,4,desktop,2024-01-01 23:37:00,0,0,124
1419,control,3,desktop,2024-01-01 23:38:00,0,0,97
1420,treatment,2,mobile,2024-01-01 23:39:00,0,0,112
1421,control,0,mobile,2024-01-01 23:40:00,0,0,158
1422,treatment,7,mobile,2024-01-01 23:41:00,0,0,23
1423,control,5,desktop,2024-01-01 23:42:00,0,0,84
1424,control,5,desktop,2024-01-01 23:43:00,0,0,117
1425,treatment,1,mobile,2024-01-01 23:44:00,0,0,67
1426,treatment,4,mobile,2024-01-01 23:45:00,0,0,110
1427,control,4,mobile,2024-01-01 23:46:00,0,0,75
1428,treatment,2,mobile,2024-01-01 23:47:00,0,0,103
1429,treatment,1,desktop,2024-01-01 23:48:00,0,0,180
1430,treatment,4,desktop,2024-01-01 23:49:00,0,0,147
1431,control,5,mobile,2024-01-01 23:50:00,0,0,59
1432,treatment,5,mobile,2024-01-01 23:51:00,0,0,168
1433,control,2,mobile,2024-01-01 23:52:00,0,0,89
1434,treatment,6,desktop,2024-01-01 23:53:00,0,0,102
1435,control,3,mobile,2024-01-01 23:54:00,0,0,99
1436,control,4,mobile,2024-01-01 23:55:00,0,0,106
1437,control,4,desktop,2024-01-01 23:56:00,0,0,100
1438,treatment,2,desktop,2024-01-01 23:57:00,0,0,136
1439,control,10,desktop,2024-01-01 23:58:00,0,0,83
1440,treatment,4,mobile,2024-01-01 23:59:00,0,0,9
1441,treatment,3,mobile,2024-01-02 00:00:00,0,0,186
1442,control,0,mobile,2024-01-02 00:01:00,0,0,76
1443,treatment,2,desktop,2024-01-02 00:02:00,0,0,187
1444,control,2,desktop,2024-01-02 00:03:00,0,0,119
1445,treatment,1,desktop,2024-01-02 00:04:00,0,0,132
1446,control,4,mobile,2024-01-02 00:05:00,0,0,67
1447,treatment,4,desktop,2024-01-02 00:06:00,0,0,110
1448,treatment,2,mobile,2024-01-02 00:07:00,0,0,38
1449,treatment,3,mobile,2024-01-02 00:08:00,0,0,137
1450,treatment,6,mobile,2024-01-02 00:09:00,0,0,15
1451,control,2,desktop,2024-01-02 00:10:00,0,0,89
1452,treatment,2,mobile,2024-01-02 00:11:00,1,0,159
1453,treatment,4,desktop,2024-01-02 00:12:00,1,0,130
1454,treatment,5,desktop,2024-01-02 00:13:00,0,0,51
1455,control,2,mobile,2024-01-02 00:14:00,0,0,58
1456,treatment,2,desktop,2024-01-02 00:15:00,0,0,84
1457,treatment,4,mobile,2024-01-02 00:16:00,0,0,107
1458,treatment,3,mobile,2024-01-02 00:17:00,0,0,135
1459,control,4,desktop,2024-01-02 00:18:00,0,0,135
1460,treatment,3,desktop,2024-01-02 00:19:00,0,0,67
1461,control,2,mobile,2024-01-02 00:20:00,0,0,120
1462,treatment,5,desktop,2024-01-02 00:21:00,0,0,130
1463,control,0,desktop,2024-01-02 00:22:00,0,0,46
1464,treatment,4,mobile,2024-01-02 00:23:00,0,0,191
1465,treatment,3,mobile,2024-01-02 00:24:00,1,0,130
1466,control,1,desktop,2024-01-02 00:25:00,0,0,98
1467,treatment,4,mobile,2024-01-02 00:26:00,0,0,170
1468,control,4,desktop,2024-01-02 00:27:00,0,0,85
1469,treatment,3,desktop,2024-01-02 00:28:00,0,0,85
1470,treatment,0,mobile,2024-01-02 00:29:00,1,0,148
1471,treatment,3,desktop,2024-01-02 00:30:00,0,0,90
1472,treatment,5,mobile,2024-01-02 00:31:00,0,0,70
1473,treatment,1,desktop,2024-01-02 00:32:00,0,0,73
1474,control,5,mobile,2024-01-02 00:33:00,0,0,104
1475,control,2,desktop,2024-01-02 00:34:00,0,0,79
1476,treatment,2,mobile,2024-01-02 00:35:00,1,0,142
1477,treatment,2,desktop,2024-01-02 00:36:00,0,0,126
1478,treatment,3,mobile,2024-01-02 00:37:00,0,0,111
1479,treatment,5,mobile,2024-01-02 00:38:00,1,1,116
1480,control,5,mobile,2024-01-02 00:39:00,0,0,47
1481,treatment,2,desktop,2024-01-02 00:40:00,0,0,83
1482,control,3,mobile,2024-01-02 00:41:00,0,0,130
1483,treatment,0,desktop,2024-01-02 00:42:00,1,1,88
1484,control,4,desktop,2024-01-02 00:43:00,0,0,82
1485,control,2,desktop,2024-01-02 00:44:00,0,0,79
1486,control,8,mobile,2024-01-02 00:45:00,0,0,127
1487,control,5,desktop,2024-01-02 00:46:00,0,0,53
1488,treatment,4,mobile,2024-01-02 00:47:00,0,0,109
1489,control,3,desktop,2024-01-02 00:48:00,0,0,155
1490,control,3,desktop,2024-01-02 00:49:00,1,0,106
1491,control,1,mobile,2024-01-02 00:50:00,0,0,82
1492,control,1,mobile,2024-01-02 00:51:00,0,0,85
1493,control,3,mobile,2024-01-02 00:52:00,0,0,75
1494,control,4,mobile,2024-01-02 00:53:00,0,0,70
1495,treatment,2,desktop,2024-01-02 00:54:00,0,0,122
1496,treatment,2,mobile,2024-01-02 00:55:00,0,0,64
1497,treatment,4,desktop,2024-01-02 00:56:00,1,1,46
1498,control,2,mobile,2024-01-02 00:57:00,0,0,31
1499,control,3,desktop,2024-01-02 00:58:00,0,0,16
1500,treatment,2,desktop,2024-01-02 00:59:00,0,0,118
1501,treatment,1,desktop,2024-01-02 01:00:00,0,0,90
1502,control,4,mobile,2024-01-02 01:01:00,0,0,93
1503,control,3,mobile,2024-01-02 01:02:00,0,0,105
1504,control,2,mobile,2024-01-02 01:03:00,0,0,84
1505,control,4,mobile,2024-01-02 01:04:00,0,0,149
1506,control,2,desktop,2024-01-02 01:05:00,0,0,104
1507,treatment,3,desktop,2024-01-02 01:06:00,0,0,116
1508,treatment,0,mobile,2024-01-02 01:07:00,0,0,79
1509,treatment,4,mobile,2024-01-02 01:08:00,0,0,101
1510,treatment,4,mobile,2024-01-02 01:09:00,0,0,68
1511,treatment,3,mobile,2024-01-02 01:10:00,0,0,80
1512,treatment,0,mobile,2024-01-02 01:11:00,0,0,64
1513,treatment,0,desktop,2024-01-02 01:12:00,1,0,138
1514,control,3,mobile,2024-01-02 01:13:00,0,0,102
1515,control,2,desktop,2024-01-02 01:14:00,0,0,133
1516,control,3,mobile,2024-01-02 01:15:00,0,0,121
1517,treatment,2,desktop,2024-01-02 01:16:00,0,0,105
1518,treatment,6,mobile,2024-01-02 01:17:00,0,0,141
1519,control,4,desktop,2024-01-02 01:18:00,0,0,132
1520,treatment,3,mobile,2024-01-02 01:19:00,0,0,54
1521,control,4,mobile,2024-01-02 01:20:00,0,0,101
1522,treatment,6,mobile,2024-01-02 01:21:00,0,0,64
1523,control,3,desktop,2024-01-02 01:22:00,0,0,129
1524,control,0,desktop,2024-01-02 01:23:00,0,0,58
1525,control,0,mobile,2024-01-02 01:24:00,0,0,66
1526,control,7,mobile,2024-01-02 01:25:00,0,0,108
1527,control,5,mobile,2024-01-02 01:26:00,0,0,113
1528,control,2,mobile,2024-01-02 01:27:00,0,0,130
1529,treatment,6,desktop,2024-01-02 01:28:00,0,0,89
1530,treatment,6,desktop,2024-01-02 01:29:00,0,0,104
1531,control,2,desktop,2024-01-02 01:30:00,1,0,121
1532,treatment,4,desktop,2024-01-02 01:31:00,0,0,124
1533,treatment,2,desktop,2024-01-02 01:32:00,0,0,131
1534,control,1,mobile,2024-01-02 01:33:00,0,0,51
1535,control,5,mobile,2024-01-02 01:34:00,0,0,9
1536,control,7,mobile,2024-01-02 01:35:00,0,0,115
1537,control,0,mobile,2024-01-02 01:36:00,0,0,132
1538,treatment,2,desktop,2024-01-02 01:37:00,1,0,7
1539,control,0,desktop,2024-01-02 01:38:00,0,0,101
1540,treatment,4,desktop,2024-01-02 01:39:00,0,0,100
1541,treatment,5,mobile,2024-01-02 01:40:00,0,0,93
1542,control,2,mobile,2024-01-02 01:41:00,0,0,140
1543,treatment,1,desktop,2024-01-02 01:42:00,0,0,110
1544,control,3,desktop,2024-01-02 01:43:00,0,0,72
1545,treatment,2,mobile,2024-01-02 01:44:00,0,0,120
1546,control,3,desktop,2024-01-02 01:45:00,0,0,126
1547,treatment,3,desktop,2024-01-02 01:46:00,0,0,67
1548,treatment,5,mobile,2024-01-02 01:47:00,0,0,86
1549,control,4,mobile,2024-01-02 01:48:00,0,0,100
1550,treatment,2,desktop,2024-01-02 01:49:00,1,0,108
1551,treatment,7,desktop,2024-01-02 01:50:00,0,0,121
1552,treatment,3,mobile,2024-01-02 01:51:00,0,0,126
1553,treatment,3,desktop,2024-01-02 01:52:00,0,0,110
1554,treatment,0,desktop,2024-01-02 01:53:00,0,0,160
1555,control,6,desktop,2024-01-02 01:54:00,0,0,27
1556,control,3,mobile,2024-01-02 01:55:00,0,0,75
1557,treatment,0,desktop,2024-01-02 01:56:00,0,0,43
1558,control,6,mobile,2024-01-02 01:57:00,0,0,103
1559,treatment,3,desktop,2024-01-02 01:58:00,0,0,85
1560,treatment,6,desktop,2024-01-02 01:59:00,0,0,149
1561,control,1,mobile,2024-01-02 02:00:00,0,0,93
1562,control,5,mobile,2024-01-02 02:01:00,0,0,115
1563,treatment,4,desktop,2024-01-02 02:02:00,0,0,68
1564,control,4,desktop,2024-01-02 02:03:00,1,1,72
1565,treatment,4,mobile,2024-01-02 02:04:00,0,0,103
1566,control,1,mobile,2024-01-02 02:05:00,1,0,30
1567,treatment,1,mobile,2024-01-02 02:06:00,0,0,126
1568,control,9,mobile,2024-01-02 02:07:00,0,0,71
1569,treatment,6,desktop,2024-01-02 02:08:00,0,0,75
1570,control,4,desktop,2024-01-02 02:09:00,0,0,60
1571,treatment,2,desktop,2024-01-02 02:10:00,0,0,133
1572,control,3,mobile,2024-01-02 02:11:00,1,0,77
1573,treatment,4,desktop,2024-01-02 02:12:00,0,0,127
1574,treatment,4,mobile,2024-01-02 02:13:00,0,0,130
1575,control,2,desktop,2024-01-02 02:14:00,0,0,77
1576,control,1,mobile,2024-01-02 02:15:00,0,0,145
1577,control,4,mobile,2024-01-02 02:16:00,0,0,30
1578,treatment,1,mobile,2024-01-02 02:17:00,0,0,151
1579,treatment,4,mobile,2024-01-02 02:18:00,0,0,103
1580,treatment,5,desktop,2024-01-02 02:19:00,0,0,128
1581,control,2,desktop,2024-01-02 02:20:00,0,0,99
1582,control,4,desktop,2024-01-02 02:21:00,0,0,119
1583,treatment,2,desktop,2024-01-02 02:22:00,0,0,61
1584,control,3,mobile,2024-01-02 02:23:00,0,0,120
1585,treatment,4,mobile,2024-01-02 02:24:00,0,0,115
